2613.0	647.0	7	2
1925.0	1721.0	67	3
1622.0	1885.0	1	2
1858.0	1033.0	39	2
1163.0	706.0	2	3
2052.0	1761.0	1	3
2135.0	1670.0	1	3
1916.0	1045.0	39	2
2444.0	1102.0	2	0
1874.0	838.0	39	2
1623.0	1500.0	34	2
1623.0	1500.0	34	2
1016.0	2121.0	1	3
1916.0	1663.0	67	3
2035.0	1790.0	20	3
2015.0	770.0	2	2
2332.0	1860.0	1	3
1545.0	1714.0	2	1
1929.0	1380.0	12	2
1913.0	1406.0	12	2
1596.0	1413.0	2	2
1511.0	1714.0	2	1
2123.0	451.0	2	2
1816.0	1842.0	6	2
1600.0	1666.0	1	2
1555.0	1396.0	2	3
1604.0	1842.0	1	2
1593.0	1478.0	34	2
1830.0	1986.0	131	0
1801.0	1866.0	6	2
2010.0	1148.0	12	2
1737.0	1789.0	6	3
1996.0	1143.0	12	2
2360.0	1812.0	2	3
2495.0	1433.0	1	2
1951.0	1305.0	13	2
1623.0	1500.0	34	2
1534.0	1678.0	13	2
832.0	1408.0	13	2
1929.0	1743.0	13	0
1662.0	1062.0	1	2
1367.0	518.0	2	2
2300.0	1436.0	1	2
1910.0	1262.0	1	2
2076.0	1248.0	1	2
2018.0	828.0	2	2
1285.0	837.0	1	2
1671.0	935.0	4	2
2723.0	1183.0	1	2
1816.0	1918.0	5	2
1710.0	1926.0	67	2
2055.0	1190.0	1	2
1804.0	1900.0	1	2
1916.0	1338.0	12	2
1914.0	1007.0	3	2
1816.0	1918.0	5	2
2598.0	1080.0	1	3
2042.0	1067.0	1	2
1751.0	1545.0	14	2
1864.0	2023.0	1	2
1588.0	1782.0	1	2
1751.0	1560.0	14	2
1890.0	1156.0	8	2
2699.0	585.0	1	3
1997.0	1439.0	1	2
1887.0	1224.0	13	2
1641.0	1838.0	1	0
2675.0	1044.0	1	2
1535.0	932.0	1	2
2303.0	1923.0	2	3
1802.0	1943.0	1	2
2406.0	1410.0	12	2
277.0	257.0	1	0
2101.0	1066.0	1	2
2314.0	1853.0	2	2
1771.0	1154.0	27	2
1940.0	995.0	2	1
1620.0	924.0	27	2
1545.0	1028.0	27	2
2042.0	1188.0	12	2
2042.0	1188.0	12	2
2015.0	1218.0	12	2
2042.0	1188.0	12	2
1774.0	1624.0	2	2
2042.0	1188.0	12	2
1283.0	1328.0	34	2
1861.0	1242.0	12	2
1886.0	1216.0	12	2
1886.0	1216.0	12	2
1886.0	1216.0	12	2
1886.0	1216.0	12	2
2106.0	1378.0	13	2
2064.0	1115.0	45	2
1441.0	1716.0	1	2
1527.0	1208.0	1	2
1223.0	1995.0	1	1
1763.0	1879.0	30	2
2122.0	1705.0	2	2
1551.0	1897.0	1	2
1528.0	994.0	2	2
1662.0	2006.0	2	2
1597.0	916.0	3	2
1738.0	1891.0	3	2
1971.0	1854.0	1	2
2016.0	1013.0	1	2
2643.0	960.0	1	2
1657.0	1357.0	1	2
2472.0	595.0	2	2
2018.0	824.0	1	2
1885.0	1033.0	2	3
1930.0	1110.0	1	2
1248.0	1619.0	5	2
2548.0	1033.0	1	2
1328.0	876.0	10	2
1366.0	831.0	10	2
1714.0	1858.0	3	2
2570.0	1246.0	1	2
699.0	1854.0	5	2
2006.0	1205.0	1	2
1363.0	846.0	10	2
1344.0	819.0	10	2
957.0	1965.0	1	2
1797.0	1750.0	2	3
2489.0	1063.0	3	2
1687.0	987.0	2	2
1536.0	1616.0	34	2
1910.0	1477.0	30	2
1551.0	1980.0	1	2
1600.0	1168.0	7	2
1821.0	1722.0	2	3
1757.0	1455.0	6	2
2061.0	1557.0	1	3
1520.0	1821.0	34	2
1566.0	1502.0	1	2
1883.0	1074.0	34	2
1568.0	1655.0	34	2
2539.0	1098.0	1	3
1924.0	1635.0	1	3
2429.0	1196.0	2	2
1780.0	870.0	1	2
2088.0	1645.0	1	0
1998.0	882.0	1	2
2273.0	1720.0	1	3
1718.0	1857.0	12	2
2005.0	1157.0	1	2
1940.0	1936.0	67	3
1653.0	948.0	13	2
2524.0	1488.0	3	1
1677.0	1974.0	6	0
1892.0	1214.0	21	2
1892.0	1214.0	21	2
1464.0	1741.0	6	2
1648.0	1052.0	1	2
2021.0	1174.0	100	2
1168.0	1746.0	1	2
1707.0	1225.0	1	1
1892.0	1214.0	21	2
2099.0	1767.0	2	3
1667.0	1598.0	45	2
928.0	1699.0	107	2
1696.0	977.0	5	2
1566.0	1915.0	8	2
1849.0	1350.0	15	2
1228.0	1539.0	6	2
2580.0	1486.0	1	2
1345.0	1252.0	15	2
1715.0	1120.0	1	2
1408.0	1558.0	1	2
1613.0	1053.0	5	2
1610.0	1175.0	5	2
1343.0	1609.0	2	0
2673.0	1132.0	1	3
2714.0	1186.0	2	2
2731.0	1155.0	1	2
1789.0	1899.0	1	3
1965.0	1469.0	7	2
1585.0	567.0	2	2
2606.0	865.0	1	2
797.0	1822.0	1	0
2405.0	895.0	1	2
1793.0	1215.0	7	2
1972.0	923.0	19	2
2015.0	837.0	12	2
2436.0	1298.0	1	2
1315.0	1323.0	1	2
1615.0	1078.0	3	2
2593.0	1149.0	3	3
1659.0	1532.0	2	0
1897.0	1468.0	5	2
712.0	1839.0	5	2
2060.0	421.0	1	2
2350.0	815.0	1	2
1916.0	1336.0	30	2
1856.0	1498.0	7	2
2475.0	929.0	1	2
1810.0	1582.0	7	2
1808.0	1580.0	7	2
2080.0	1401.0	7	2
1611.0	1192.0	30	2
2637.0	867.0	3	2
2742.0	1072.0	10	2
2742.0	1072.0	10	2
2742.0	1072.0	10	2
2742.0	1072.0	10	2
1915.0	1009.0	1	2
1290.0	1467.0	2	3
1761.0	1534.0	34	2
2420.0	1333.0	1	2
1713.0	1857.0	1	2
1543.0	1499.0	8	2
2039.0	1186.0	8	2
1524.0	1734.0	1	2
2333.0	1381.0	2	2
1984.0	1433.0	15	2
1661.0	1225.0	6	2
2105.0	1767.0	1	3
1814.0	1160.0	1	2
1628.0	1460.0	1	2
1921.0	1459.0	9	2
1488.0	1373.0	107	2
1833.0	1122.0	107	2
1502.0	883.0	2	3
1062.0	2024.0	1	2
1231.0	1436.0	9	2
2404.0	1427.0	8	2
1950.0	1760.0	3	2
1435.0	1921.0	2	2
2113.0	1390.0	5	2
1630.0	886.0	9	2
372.0	695.0	1	2
1619.0	1982.0	6	2
1961.0	1137.0	4	2
1988.0	1382.0	2	2
1778.0	1435.0	4	2
1692.0	1466.0	1	2
1737.0	1424.0	6	2
1742.0	920.0	1	2
1789.0	1970.0	1	2
1670.0	1803.0	5	2
1367.0	470.0	1	2
1892.0	1485.0	1	2
1388.0	983.0	1	2
1782.0	1076.0	1	2
1657.0	1637.0	6	2
1984.0	1797.0	3	0
1368.0	1626.0	2	2
2011.0	1766.0	3	3
1479.0	1022.0	1	2
2116.0	1614.0	1	3
1965.0	1220.0	3	2
1383.0	1747.0	1	2
1116.0	1007.0	1	3
1660.0	1792.0	7	2
1677.0	1800.0	5	2
1686.0	1608.0	6	2
865.0	1645.0	1	3
2143.0	1283.0	1	2
1687.0	1608.0	6	2
1704.0	1132.0	2	2
2001.0	1129.0	1	2
1653.0	1670.0	6	2
1662.0	1634.0	6	2
2011.0	1574.0	2	3
1587.0	1972.0	1	2
1710.0	1641.0	6	2
1533.0	830.0	3	2
1991.0	835.0	10	2
1576.0	929.0	11	2
2022.0	1733.0	3	3
2017.0	838.0	1	2
1541.0	1320.0	1	2
970.0	1566.0	22	2
1636.0	1465.0	2	2
1710.0	1408.0	30	2
971.0	1636.0	22	2
1473.0	1450.0	4	2
2578.0	1169.0	7	2
2333.0	1380.0	2	2
1089.0	1676.0	4	2
1919.0	1653.0	1	3
1775.0	1153.0	1	2
1889.0	1308.0	23	2
1744.0	1020.0	1	2
2030.0	1308.0	25	2
1376.0	1756.0	1	2
1688.0	658.0	8	2
1943.0	1603.0	1	2
1544.0	1393.0	4	2
1330.0	1203.0	34	2
1793.0	1012.0	1	2
2559.0	964.0	1	2
2115.0	1471.0	2	3
1522.0	1138.0	2	2
1705.0	1596.0	2	3
1606.0	1701.0	4	0
1934.0	2001.0	30	2
2115.0	1788.0	1	2
2019.0	864.0	1	2
1793.0	1903.0	3	2
1553.0	1227.0	107	2
1796.0	972.0	6	2
1345.0	1336.0	18	2
1159.0	1006.0	30	2
1345.0	1336.0	18	2
1445.0	1400.0	30	2
1345.0	1336.0	18	2
1872.0	1260.0	23	2
1345.0	1336.0	18	2
789.0	1847.0	5	2
1316.0	1749.0	1	2
1749.0	1341.0	4	2
1436.0	1060.0	2	3
1929.0	1010.0	20	2
1661.0	1774.0	3	2
2029.0	1480.0	18	2
1966.0	577.0	2	3
2026.0	1431.0	18	2
1893.0	2019.0	2	2
1607.0	1477.0	2	2
1952.0	871.0	1	2
1997.0	1415.0	18	2
1666.0	1610.0	1	2
1433.0	1718.0	8	2
2740.0	1235.0	1	2
2245.0	1600.0	2	3
1689.0	1851.0	9	2
1689.0	1851.0	9	2
1435.0	852.0	1	3
1689.0	1852.0	9	2
1623.0	1005.0	1	2
1817.0	1399.0	3	2
1988.0	1743.0	1	1
1791.0	2009.0	1	2
1797.0	945.0	1	2
2062.0	1611.0	1	1
760.0	1901.0	1	0
1580.0	1668.0	1	2
1692.0	1006.0	3	2
1910.0	1300.0	1	2
1171.0	840.0	3	2
1014.0	2048.0	1	2
1162.0	842.0	3	2
1191.0	776.0	3	2
1660.0	1626.0	6	2
1464.0	1101.0	9	2
2062.0	1105.0	30	2
2688.0	924.0	1	2
1542.0	1795.0	4	2
2004.0	1380.0	1	2
2052.0	1750.0	4	3
1400.0	1767.0	1	0
1732.0	1057.0	1	2
2599.0	1313.0	1	2
1399.0	1095.0	3	3
1710.0	1215.0	30	2
1645.0	1137.0	1	2
1848.0	1705.0	2	2
1680.0	982.0	2	2
2659.0	996.0	2	2
1548.0	772.0	1	2
1994.0	1483.0	18	2
1519.0	1909.0	25	2
1689.0	1194.0	30	2
1861.0	1300.0	30	2
1705.0	1143.0	1	2
2227.0	1423.0	1	2
1600.0	1908.0	30	2
2151.0	1270.0	13	2
1087.0	1117.0	1	2
1950.0	1034.0	1	2
1570.0	1078.0	1	2
1689.0	1851.0	9	2
1689.0	1851.0	9	2
2011.0	1574.0	2	3
1866.0	1277.0	23	2
2124.0	1244.0	1	2
1689.0	1851.0	9	2
1689.0	1851.0	9	2
2188.0	1254.0	1	2
1689.0	1851.0	9	2
951.0	1951.0	1	2
916.0	1282.0	19	2
2770.0	990.0	1	2
950.0	1397.0	19	2
1871.0	1233.0	23	2
1485.0	1846.0	1	2
1846.0	1267.0	23	2
1624.0	1221.0	6	2
1635.0	1558.0	3	2
1608.0	989.0	2	2
2059.0	1044.0	1	2
1200.0	956.0	15	2
2533.0	1086.0	1	3
1551.0	1605.0	1	2
1967.0	1402.0	12	2
1846.0	1267.0	23	2
2053.0	964.0	1	2
1463.0	922.0	1	0
1479.0	1779.0	1	2
1971.0	851.0	1	2
2645.0	1255.0	1	2
1397.0	528.0	3	2
1248.0	1619.0	5	2
1351.0	974.0	1	2
1696.0	977.0	5	2
2015.0	990.0	5	2
1471.0	1573.0	1	2
1936.0	1321.0	33	2
2638.0	1192.0	1	2
1967.0	1402.0	12	2
2036.0	1037.0	2	3
2262.0	881.0	1	2
1643.0	1741.0	1	3
1586.0	847.0	1	3
1967.0	1402.0	12	2
1998.0	837.0	1	2
1695.0	1241.0	2	2
1579.0	954.0	4	2
2620.0	415.0	2	2
1641.0	923.0	1	2
1672.0	1111.0	3	2
2058.0	1325.0	4	2
1825.0	1246.0	23	2
1624.0	1221.0	6	2
1639.0	1407.0	2	3
1398.0	1093.0	3	3
2300.0	1884.0	2	2
1724.0	1857.0	4	2
2092.0	873.0	2	2
2852.0	1067.0	33	2
1679.0	1294.0	33	2
2143.0	958.0	2	2
1809.0	2008.0	13	2
1624.0	1221.0	6	2
1624.0	1221.0	6	2
1066.0	2195.0	1	3
1603.0	1863.0	3	2
2040.0	839.0	12	2
1717.0	1381.0	6	2
1997.0	876.0	12	2
2039.0	807.0	12	2
2040.0	871.0	12	2
966.0	1956.0	1	2
1787.0	2007.0	1	2
1624.0	1221.0	6	2
2041.0	805.0	12	2
2079.0	831.0	12	2
1717.0	1381.0	6	2
2032.0	871.0	12	2
1624.0	1221.0	6	2
1654.0	1133.0	39	2
1629.0	977.0	30	2
2014.0	1457.0	4	2
1594.0	1623.0	1	1
1877.0	914.0	45	2
1104.0	2237.0	1	2
1756.0	1980.0	1	0
1373.0	2612.0	9	2
1219.0	2071.0	2	2
1783.0	1413.0	1	2
2581.0	1210.0	12	2
1781.0	1000.0	1	2
1828.0	1474.0	5	2
1784.0	1885.0	9	2
1679.0	1415.0	3	2
1975.0	1631.0	40	2
1566.0	1741.0	2	2
1712.0	1677.0	1	2
2989.0	706.0	3	2
1983.0	957.0	39	2
1713.0	1436.0	2	2
1412.0	1749.0	11	2
1162.0	1858.0	6	2
1549.0	1801.0	107	2
2578.0	1148.0	3	3
1920.0	1381.0	13	2
2017.0	1463.0	7	2
2026.0	1480.0	7	2
2059.0	1465.0	7	2
2389.0	1412.0	2	2
1616.0	1520.0	39	2
1641.0	1508.0	1	2
1763.0	1497.0	4	2
2075.0	1471.0	1	2
2175.0	1729.0	36	3
2175.0	1729.0	36	3
748.0	1131.0	1	2
1873.0	1255.0	23	2
1011.0	1912.0	1	2
2172.0	1726.0	36	3
2144.0	1054.0	6	0
1840.0	1230.0	23	2
1197.0	589.0	12	2
1141.0	1877.0	2	2
1671.0	1653.0	5	2
1735.0	1438.0	4	2
1361.0	2623.0	9	2
1818.0	1302.0	23	2
1014.0	1935.0	1	1
2029.0	947.0	1	2
1168.0	1640.0	4	3
1130.0	1711.0	4	3
1371.0	1978.0	1	0
2731.0	1189.0	1	2
1569.0	891.0	30	2
1746.0	1442.0	1	2
1731.0	923.0	2	2
1792.0	1190.0	2	2
1885.0	1276.0	1	2
1835.0	892.0	1	2
1164.0	2060.0	1	2
1298.0	1994.0	1	2
1448.0	1566.0	1	3
1871.0	1236.0	23	2
1004.0	2016.0	5	2
1186.0	1340.0	1	1
2447.0	1413.0	4	2
1710.0	1435.0	5	2
1039.0	2001.0	5	2
1048.0	2154.0	2	2
2682.0	1075.0	1	2
2074.0	799.0	1	2
1975.0	914.0	20	2
1534.0	1282.0	2	2
1045.0	1868.0	2	2
1998.0	1504.0	5	2
1980.0	1397.0	15	2
1996.0	1515.0	5	2
2049.0	1016.0	45	2
2766.0	808.0	1	2
1588.0	1455.0	1	2
1558.0	1095.0	129	2
1285.0	1275.0	107	2
1398.0	1093.0	3	3
1866.0	883.0	1	2
1875.0	1102.0	129	2
2115.0	763.0	2	2
1484.0	1773.0	2	3
1751.0	1056.0	1	2
975.0	1665.0	1	2
1951.0	1021.0	5	2
2036.0	1477.0	1	2
1837.0	1063.0	1	2
1688.0	1566.0	1	2
1000.0	1655.0	11	2
1987.0	898.0	1	2
1106.0	1722.0	1	2
1703.0	820.0	2	2
2128.0	1050.0	107	2
1486.0	1015.0	27	2
1618.0	1381.0	34	2
1657.0	1675.0	4	0
1906.0	1331.0	4	1
1357.0	1870.0	4	2
1764.0	1442.0	19	2
1993.0	849.0	9	2
1400.0	757.0	1	2
1869.0	1512.0	9	2
1928.0	975.0	1	2
1727.0	1288.0	2	2
1637.0	1207.0	6	2
1147.0	1643.0	1	2
2008.0	1696.0	22	2
1973.0	1075.0	1	2
1987.0	1314.0	6	2
1736.0	1654.0	15	2
2209.0	1152.0	1	2
2562.0	1434.0	2	2
2127.0	1412.0	5	2
2175.0	859.0	1	2
1878.0	1086.0	2	2
1621.0	1664.0	2	2
1562.0	1162.0	1	2
2546.0	1263.0	1	0
1711.0	1544.0	2	2
1566.0	1189.0	1	2
1522.0	1249.0	9	2
1789.0	1384.0	40	2
2400.0	1403.0	2	3
1854.0	838.0	1	3
1418.0	850.0	1	2
2014.0	929.0	8	2
2691.0	946.0	40	2
1537.0	1157.0	11	2
2692.0	890.0	40	2
1592.0	977.0	27	2
2149.0	215.0	1	2
1842.0	1244.0	23	2
1541.0	831.0	3	2
1692.0	1474.0	6	2
1673.0	1251.0	6	2
1529.0	1057.0	13	2
1681.0	1879.0	22	2
2094.0	1373.0	2	2
1549.0	1474.0	5	2
1107.0	1580.0	6	2
1561.0	1190.0	129	2
1711.0	2023.0	5	2
1811.0	2009.0	12	2
2349.0	1837.0	30	2
1746.0	1860.0	20	2
1230.0	1969.0	1	2
1732.0	1892.0	22	2
1891.0	1419.0	11	2
1725.0	1881.0	22	2
2695.0	1148.0	1	2
1487.0	1363.0	2	2
1601.0	1489.0	2	2
1691.0	982.0	1	2
2123.0	1657.0	1	3
1777.0	1974.0	1	2
1781.0	1375.0	2	2
2612.0	1176.0	1	3
1976.0	1011.0	1	2
2085.0	654.0	1	2
1659.0	1986.0	18	2
1032.0	1093.0	1	2
1877.0	1497.0	5	2
1657.0	1430.0	1	2
1481.0	1853.0	4	2
2588.0	1243.0	1	2
2001.0	1449.0	5	2
1571.0	1972.0	1	2
1789.0	1488.0	5	2
1985.0	932.0	38	2
2267.0	1373.0	1	2
794.0	1840.0	5	2
1778.0	1375.0	40	2
2077.0	1172.0	1	2
1011.0	1890.0	1	2
1805.0	1311.0	13	2
1875.0	1281.0	1	2
1683.0	1195.0	5	2
1571.0	1001.0	6	2
1993.0	1237.0	4	2
2264.0	699.0	2	2
2602.0	1032.0	5	2
1587.0	1271.0	1	2
1875.0	1448.0	13	2
1735.0	2017.0	1	2
2016.0	1977.0	1	2
1812.0	1958.0	1	2
1507.0	1122.0	1	2
1907.0	1355.0	4	1
1959.0	1457.0	5	2
1493.0	775.0	3	2
431.0	1236.0	9	2
2307.0	1355.0	3	2
1820.0	2051.0	1	2
1994.0	1239.0	4	2
1138.0	1954.0	1	2
1644.0	1175.0	5	2
1966.0	1318.0	6	2
1621.0	1538.0	13	2
1894.0	1529.0	2	2
1596.0	1344.0	1	2
1513.0	2003.0	30	2
1812.0	1589.0	1	2
1923.0	1081.0	6	2
1725.0	2008.0	1	2
2617.0	1134.0	1	2
1163.0	2048.0	1	2
1583.0	1494.0	3	2
1562.0	1399.0	1	2
2073.0	1354.0	2	2
1884.0	1391.0	12	2
1768.0	2026.0	2	2
1324.0	1900.0	2	2
1153.0	1797.0	3	2
2128.0	1346.0	9	2
1525.0	1621.0	1	2
1843.0	1783.0	3	3
934.0	1683.0	6	2
1709.0	1745.0	15	2
2380.0	409.0	1	2
2441.0	1373.0	39	2
1970.0	1425.0	40	2
1266.0	1293.0	34	2
1624.0	1727.0	1	2
1686.0	1750.0	15	2
1352.0	1997.0	1	2
1948.0	1133.0	3	2
1307.0	1097.0	3	2
1368.0	1602.0	2	2
1568.0	1986.0	3	2
1869.0	1512.0	9	2
1251.0	901.0	1	2
1989.0	1030.0	1	3
1853.0	887.0	3	2
1560.0	1549.0	20	2
977.0	1370.0	19	2
1887.0	915.0	1	2
2531.0	981.0	4	2
1962.0	1117.0	1	2
1542.0	2005.0	1	2
955.0	1963.0	2	3
1919.0	1482.0	34	2
2144.0	970.0	1	2
1626.0	1759.0	13	2
1397.0	1308.0	14	2
1651.0	718.0	11	2
2827.0	1043.0	9	2
1917.0	1630.0	22	2
1659.0	1544.0	1	2
1650.0	1947.0	22	2
1937.0	1023.0	1	2
1161.0	1129.0	1	2
1933.0	1762.0	12	3
2057.0	1243.0	1	2
1777.0	1608.0	6	2
1797.0	1911.0	3	2
1857.0	1979.0	1	2
1037.0	1925.0	1	2
1066.0	1694.0	13	2
1653.0	1970.0	4	2
1122.0	763.0	2	3
2241.0	1704.0	4	3
2367.0	1799.0	1	2
2107.0	934.0	1	2
2045.0	1462.0	3	2
1683.0	1333.0	6	2
2091.0	1506.0	1	3
994.0	1350.0	19	2
1989.0	1190.0	12	2
1729.0	1890.0	1	2
2680.0	112.0	1	2
1347.0	978.0	1	2
1555.0	1509.0	2	2
1974.0	1480.0	5	2
1897.0	1963.0	1	2
1393.0	1322.0	1	2
1194.0	1022.0	39	2
1706.0	1393.0	3	2
1129.0	1892.0	2	2
1326.0	2031.0	1	2
1768.0	1778.0	2	2
1517.0	933.0	2	2
1751.0	1213.0	3	2
1624.0	1483.0	6	1
1810.0	1961.0	1	2
1745.0	1390.0	8	2
2049.0	1459.0	3	2
1926.0	1185.0	4	2
1706.0	1244.0	2	2
1786.0	1787.0	1	2
1712.0	1085.0	1	2
2045.0	1462.0	3	2
2698.0	1123.0	1	2
1863.0	1433.0	8	2
1893.0	1432.0	8	2
1753.0	1383.0	8	2
1540.0	1418.0	2	2
1695.0	457.0	1	2
1949.0	1207.0	2	3
1905.0	871.0	1	2
1688.0	1881.0	1	2
1679.0	1816.0	1	2
2328.0	1698.0	3	3
2508.0	1173.0	7	2
2503.0	1171.0	7	2
1913.0	69.0	1	3
2041.0	1106.0	20	2
2615.0	1225.0	1	2
2037.0	1111.0	20	2
2039.0	1110.0	20	2
1715.0	1025.0	1	2
2011.0	1458.0	4	2
1096.0	1787.0	2	2
1084.0	1039.0	9	2
1818.0	1605.0	6	2
1056.0	1047.0	9	2
1801.0	1144.0	3	2
1742.0	1132.0	1	2
2139.0	1289.0	1	2
1679.0	1857.0	1	2
1893.0	1082.0	6	0
1778.0	1264.0	1	2
1753.0	1837.0	2	3
1675.0	1943.0	2	2
1701.0	1735.0	1	2
2034.0	805.0	2	2
1926.0	1386.0	12	2
1602.0	1479.0	34	2
2774.0	1084.0	1	2
1991.0	1049.0	2	2
1681.0	1561.0	34	2
1014.0	1823.0	1	2
1871.0	1243.0	40	2
1521.0	1174.0	6	2
1103.0	1966.0	11	2
1465.0	1356.0	2	2
1712.0	1501.0	4	3
1924.0	1078.0	129	2
1010.0	1066.0	3	2
2347.0	1885.0	2	3
1683.0	1177.0	22	2
1610.0	1956.0	1	2
1963.0	1185.0	2	2
1747.0	1906.0	3	2
2386.0	1729.0	1	3
2008.0	1458.0	4	2
1986.0	947.0	19	2
2711.0	1015.0	2	2
2497.0	615.0	1	2
2271.0	1303.0	129	2
1708.0	1933.0	1	2
1687.0	1783.0	15	2
1978.0	921.0	1	2
1986.0	947.0	19	2
1966.0	1402.0	12	2
1546.0	1236.0	1	2
1657.0	1716.0	15	2
1333.0	2013.0	129	2
1315.0	1241.0	4	2
1689.0	991.0	4	2
1700.0	1608.0	20	2
606.0	1869.0	1	0
2500.0	1025.0	8	2
1799.0	2004.0	7	2
1875.0	594.0	1	2
1428.0	1206.0	2	3
1971.0	1164.0	1	2
2166.0	1637.0	2	2
2596.0	601.0	3	2
2227.0	901.0	39	2
1411.0	1855.0	2	2
1826.0	1976.0	1	2
1740.0	1973.0	1	2
1520.0	956.0	3	2
1415.0	1399.0	1	2
1991.0	1238.0	4	2
2003.0	1250.0	4	2
2797.0	1133.0	1	2
2756.0	1185.0	2	3
823.0	1812.0	8	2
1983.0	1572.0	40	2
2027.0	556.0	1	2
1438.0	1876.0	2	0
2007.0	1682.0	2	2
1665.0	1525.0	4	2
1708.0	1666.0	7	2
1931.0	1077.0	2	2
1685.0	1736.0	12	2
1819.0	1960.0	1	2
1710.0	1856.0	107	2
1710.0	1856.0	107	2
1710.0	1856.0	107	2
2577.0	1416.0	107	2
1614.0	1066.0	27	2
1534.0	1325.0	174	2
1365.0	1213.0	129	2
2657.0	476.0	3	3
2246.0	1682.0	40	2
2466.0	583.0	2	2
1316.0	1093.0	5	2
1659.0	1135.0	9	2
1739.0	1948.0	1	2
1977.0	1221.0	27	2
1797.0	1963.0	18	2
1568.0	1412.0	129	2
2652.0	483.0	3	3
1604.0	1857.0	3	2
1636.0	1127.0	5	2
1743.0	1303.0	39	2
1323.0	2014.0	129	2
1665.0	1992.0	1	3
1732.0	1316.0	39	2
1652.0	1579.0	40	2
1660.0	1618.0	40	2
1734.0	1517.0	40	2
1384.0	2010.0	129	2
1347.0	2079.0	129	2
1916.0	1398.0	12	2
1413.0	1817.0	2	0
1914.0	1405.0	12	2
1992.0	1343.0	12	2
2200.0	1680.0	40	2
1642.0	1584.0	4	3
1542.0	1805.0	7	2
1607.0	1688.0	1	2
1957.0	1381.0	3	0
1996.0	1191.0	8	2
1591.0	876.0	8	2
1693.0	1006.0	3	2
1795.0	2012.0	4	2
1779.0	1442.0	7	2
1666.0	1497.0	4	3
1314.0	1325.0	4	2
1917.0	1309.0	7	2
1648.0	1119.0	2	2
2555.0	770.0	2	3
1857.0	1953.0	1	2
1840.0	1520.0	1	2
1891.0	1101.0	1	2
1717.0	1381.0	6	2
2042.0	1796.0	1	2
1434.0	1787.0	2	2
1904.0	1030.0	39	2
1937.0	1014.0	39	2
2023.0	799.0	1	0
1942.0	875.0	1	2
1922.0	1081.0	20	2
1548.0	1879.0	25	2
1847.0	1074.0	2	2
1224.0	1740.0	1	3
2186.0	1271.0	3	2
1806.0	1942.0	2	2
1489.0	1312.0	7	2
1559.0	742.0	1	2
1658.0	966.0	1	2
1884.0	1551.0	30	2
2077.0	315.0	3	2
2089.0	1754.0	2	3
1754.0	1979.0	5	2
1533.0	1576.0	1	2
2076.0	325.0	3	2
1883.0	1951.0	3	2
2404.0	1406.0	2	3
1879.0	1400.0	12	2
1615.0	622.0	1	2
1918.0	1230.0	1	2
1706.0	1640.0	11	2
1980.0	1787.0	7	2
1333.0	706.0	2	2
